benchmark,family,item_id,target_act,target_source
mathtutorbench_pedagogy,standard,pedagogy-964,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-965,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-966,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-967,generic,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-968,telling,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-969,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-970,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-971,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-972,generic,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-973,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-974,telling,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-975,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-976,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-977,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-978,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-979,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-980,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-981,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-982,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-983,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-984,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-985,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-986,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-987,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-988,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-989,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-990,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-991,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-992,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-993,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-994,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-995,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-996,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-997,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-998,telling,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-999,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-1000,probing,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-1001,focus,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-1002,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1003,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1004,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1005,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1006,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1007,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1008,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1009,generic,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-1010,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1011,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1012,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1013,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1014,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1015,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1016,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1017,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1018,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1019,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1020,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1021,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1022,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1023,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1024,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1025,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1026,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1027,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1028,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1029,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1030,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1031,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1032,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1033,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1034,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1035,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1036,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1037,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1038,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1039,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1040,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1041,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1042,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1043,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1044,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1045,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1046,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1047,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1048,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1049,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1050,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1051,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1052,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1053,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1054,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1055,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1056,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1057,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1058,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1059,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1060,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1061,generic,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-1062,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1063,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1064,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1065,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1066,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1067,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1068,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1069,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1070,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1071,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1072,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1073,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1074,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1075,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1076,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1077,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1078,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1079,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1080,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1081,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1082,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1083,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1084,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1085,telling,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-1086,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1087,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1088,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1089,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1090,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1091,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1092,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1093,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1094,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1095,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1096,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1097,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1098,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1099,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1100,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1101,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1102,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1103,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1104,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1105,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1106,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1107,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1108,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1109,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1110,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1111,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1112,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1113,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1114,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1115,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1116,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1117,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1118,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1119,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1120,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1121,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1122,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1123,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1124,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1125,generic,exact_human_lookup
mathtutorbench_pedagogy,standard,pedagogy-1126,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1127,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1128,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1129,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1130,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1131,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1132,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1133,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1134,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1135,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1136,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1137,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1138,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1139,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1140,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1141,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1142,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1143,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1144,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1145,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1146,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1147,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1148,,unmatched
mathtutorbench_pedagogy,standard,pedagogy-1149,,unmatched
mathtutorbench_scaffolding_hard,hard,hard-0,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-1,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-2,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-3,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-4,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-5,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-6,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-7,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-8,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-9,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-10,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-11,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-12,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-13,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-14,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-15,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-16,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-17,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-18,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-19,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-20,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-21,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-22,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-23,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-24,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-25,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-26,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-27,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-28,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-29,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-30,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-31,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-32,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-33,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-34,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-35,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-36,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-37,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-38,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-39,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-40,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-41,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-42,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-43,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-44,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-45,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-46,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-47,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-48,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-49,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-50,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-51,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-52,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-53,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-54,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-55,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-56,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-57,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-58,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-59,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-60,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-61,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-62,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-63,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-64,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-65,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-66,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-67,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-68,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-69,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-70,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-71,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-72,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-73,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-74,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-75,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-76,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-77,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-78,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-79,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-80,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-81,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-82,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-83,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-84,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-85,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-86,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-87,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-88,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-89,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-90,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-91,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-92,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-93,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-94,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-95,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-96,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-97,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-98,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-99,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-100,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-101,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-102,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-103,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-104,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-105,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-106,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-107,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-108,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-109,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-110,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-111,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-112,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-113,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-114,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-115,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-116,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-117,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-118,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-119,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-120,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-121,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-122,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-123,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-124,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-125,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-126,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-127,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-128,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-129,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-130,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-131,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-132,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-133,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-134,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-135,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-136,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-137,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-138,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-139,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-140,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-141,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-142,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-143,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-144,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-145,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-146,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-147,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-148,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-149,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-150,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-151,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-152,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-153,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-154,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-155,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-156,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-157,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-158,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-159,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-160,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-161,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-162,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-163,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-164,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-165,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-166,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-167,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-168,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-169,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-170,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-171,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-172,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-173,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-174,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-175,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-176,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-177,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-178,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-179,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-180,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-181,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-182,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-183,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-184,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-185,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-186,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-187,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-188,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-189,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-190,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-191,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-192,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-193,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-194,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-195,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-196,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-197,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-198,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-199,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-200,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-201,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-202,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-203,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-204,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-205,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-206,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-207,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-208,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-209,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-210,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-211,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-212,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-213,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-214,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-215,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-216,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-217,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-218,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-219,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-220,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-221,probing,bridge_direct
mathtutorbench_scaffolding_hard,hard,hard-222,probing,bridge_direct
